"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Histoplasmosis liver","187062006",4090095,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic autoimmune hepatitis","16098491000119109",36687200,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Portal triaditis","17349007",4066291,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Disorder of liver co-occurrent and due to disorder of urea cycle","737203001",42537673,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Cholestasis in newborn","433237003",4203366,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-07-31
"North American Indian childhood cirrhosis","699189004",44783142,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Cirrhosis of liver caused by amiodarone","725939009",37111265,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Neonatal intrahepatic cholestasis due to citrin deficiency","717155003",37399026,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Hepatic vein to right sided atrium","449015009",40492964,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-07-31
"Major laceration of liver with open wound into abdominal cavity","25554004",201715,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic aggressive type B viral hepatitis","1116000",4009793,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Liver cyst","85057007",4225905,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Portal thrombophlebitis","24805007",4092406,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Benign neuroendocrine neoplasm of liver","682811000119109",1246705,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-09-01
"Chronic hepatitis C caused by Hepatitis C virus genotype 1b","768288001",35625295,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Fibrosis of liver caused by alcohol","721710005",36715922,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Pyogenic hepatic abscess","48036004",4173094,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic alcoholic liver disease","713181003",37017009,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Mixed micro and macronodular cirrhosis","15999000",4050640,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Red blood cell sequestration in liver","95557003",4316361,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Fatty portal cirrhosis","197294009",4058680,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatitis C genotype 6","824901000000104",44809239,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-04-01
"Viral hepatitis B without hepatic coma","111891008",198683,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Liver abscess due to direct extension","197330004",4055216,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Neonatal hepatitis","69800000",4320490,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infectious neonatal hepatitis","111892001",4008083,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Liver abscess and sequelae of chronic liver disease","197324004",4026132,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Epstein-Barr virus hepatitis","302919001",4119142,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Q fever hepatitis","409554001",4260073,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-07-31
"Hepatic actinomycosis","186395002",4087431,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Syphilitic cirrhosis","16070004",4053079,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congenital syphilitic hepatomegaly","192008",4078519,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Budd-Chiari syndrome","82385007",196715,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Zieve's syndrome","44047000",4195620,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cholestasis of pregnancy complicating childbirth","10750161000119106",45757110,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Lupus hepatitis","19682006",4057084,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Unilobular portal cirrhosis","197291001",4055209,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Liver rupture due to birth trauma","206245001",4047865,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Exacerbation of viral hepatitis, type A","OMOP5166155",1340500,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-05-06
"Hepatic cryptococcosis","187093007",4090101,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactivation of hepatitis B viral hepatitis","446698005",40488872,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-01-31
"Benign neoplasm of liver","92186001",4243427,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Torsion of liver lobe","28698006",4102941,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatic duct dysplasia","396461001",4245954,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Moderate laceration of liver with open wound into abdominal cavity","20402005",194199,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cryptogenic cirrhosis","89580002",4232955,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Amebic liver abscess","75119003",194560,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Abnormal findings diagnostic imaging of liver+biliary tract","274527008",436231,"Observation","SNOMED","Clinical Finding",NA,NA,2099-12-31,2002-01-31
"Chronic lobular hepatitis","57339008",4238978,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Transient infantile hypertriglyceridemia and hepatosteatosis","773649005",36676683,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Lymphangioma of liver","1196847006",37162573,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-02-28
"Autoimmune liver disease","235890007",4340391,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cyst of intrahepatic bile ducts","235925007",4342780,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cholangiolitic cirrhosis","123606000",4049282,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatopulmonary syndrome","371067004",4159144,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-07-31
"Chronic active hepatitis C","708198006",45769525,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Delayed rupture of liver","262801003",4096025,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Radiation hepatitis","53476006",4201597,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Major laceration of liver without open wound into abdominal cavity","13891000",443870,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rupture of liver due to Echinococcus granulosus infection","840499006",3654951,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Viral hepatitis A without hepatic coma, without hepatitis delta","424758008",4313600,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-01-31
"Inflammatory pseudotumor of liver","717329009",37399368,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Hepatitis C genotype 4","824881000000102",44809237,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-04-01
"Liver hamartoma","253810002",4109793,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diffuse nodular cirrhosis","197293003",4055210,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Septal fibrosis of liver","123607009",4046017,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rupture of liver","235887001",4340943,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Empyema with hepatopleural fistula","34286007",4145425,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute hepatitis E","235867002",197490,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute hepatitis B with hepatitis D","235864009",4341652,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Liver regeneration","65860006",4277921,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Allergic hepatitis","426364002",4139051,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Liver cirrhosis due to classical cystic fibrosis","1010616001",605193,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Intrahepatic hematoma","262798009",4096023,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Subacute noninfective hepatitis","72445008",4219115,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Halothane hepatitis","235873001",4340381,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acquired arteriovenous fistula of liver","70668000",196438,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic persistent type B viral hepatitis","38662009",4296554,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic viral hepatitis","10295004",4012113,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congenital hepatic fibrosis","79607001",4194229,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atrophy of liver","89835009",4231698,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Non-alcoholic fatty liver disease without non-alcoholic steatohepatitis","722866000",36716710,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Portal fibrosis without cirrhosis","197316009",4058685,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatic schistosomal granuloma","240791003",4345824,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Mumps hepatitis","89231008",192824,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Liver enzymes level above reference range","707724006",45769139,"Measurement","SNOMED","Clinical Finding",NA,NA,2099-12-31,2015-01-31
"Advanced cirrhosis","123717006",4048083,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Alcoholic cirrhosis","420054005",196463,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-01-31
"Anicteric type A viral hepatitis","79031007",4193635,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bacterial liver abscess","866119000",3655650,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Chronic hepatitis C","128302006",198964,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatitis C genotype 5","824891000000100",44809238,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-04-01
"Lipitor hepatotoxicity","5220001000004109",3199188,"Observation","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Hepatitis C genotype 2","824851000000108",44809234,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-04-01
"Deficiency of coagulation factor due to liver disease","191296000",4098766,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic persistent hepatitis","41889008",199867,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic hepatitis E","450880008",42872885,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-07-31
"Hepatitis in coxsackie viral disease","36155008",4263363,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Viral hepatitis C","50711007",197494,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congenital dilatation of lobar intrahepatic bile duct","111331000",4009157,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatitis caused by adenovirus","197344005",4059294,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cirrhosis associated with cystic fibrosis","776981000000103",44805713,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-04-01
"Amebic hepatitis","95897009",4319160,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute fatty liver of pregnancy","716379000",37396531,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Lymphocytic portal hepatitis","370889009",4154553,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-07-31
"Chronic hepatitis C caused by Hepatitis C virus genotype 1","768127002",35625141,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Hepatitis C genotype 3","824871000000104",44809236,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-04-01
"Sickle cell hepatopathy","763096004",35621839,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Acute hepatitis B with delta-agent (coinfection) without hepatic coma","186626002",439673,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Idiopathic hepatitis in infancy","276553003",4079849,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatosplenomegaly","36760000",4279681,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nutritional cirrhosis","123605001",4048057,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Vascular disorder of liver","235878005",4341654,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatosplenic schistosomiasis","240789006",4345823,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatic coccidiosis","58994008",4243356,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatitis caused by Toxoplasma gondii","1222580004",37163864,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-05-31
"Hepatic vein to left sided atrium","449014008",40492963,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-07-31
"Malarial hepatitis","83072009",4307072,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Anomalous pulmonary venous drainage to hepatic veins","32194006",4138237,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Schistosomal hepatomegaly","240790002",4346170,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Isoniazid induced hepatotoxicity","23200001000004105",3183833,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Coccidiomycosis liver","240729009",4082062,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hepatocellular jaundice","66789005",4282941,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic active hepatitis","197284004",4026125,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Caroli syndrome","1237346001",37165048,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-09-30
"Large liver due to infectious mononucleosis caused by Cytomegalovirus","15969461000119103",761747,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-03-01
"Pigment cirrhosis","78208005",4300060,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Intrahepatic cholangitis due to intrahepatic cholelithiasis","1197729004",37162886,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-02-28
"Viral hepatitis without hepatic coma","111896003",193693,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gonococcal hepatitis","235863003",4342771,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nodular regenerative hyperplasia of liver","715140008",37018557,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Neonatal hepatocellular damage","95555006",4318835,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Alcoholic liver damage","41309000",201612,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Injury of liver due to birth trauma","722577000",36716541,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Hepatitis due to infection","235862008",194087,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Intrahepatic biliary atresia","253807009",4109620,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Focal nodular hypoplasia of liver","253814006",4109621,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
