"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection","713526000",37017278,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"HIV infection with acute lymphadenitis","87117006",4314426,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Aspergillosis co-occurrent with human immunodeficiency virus infection","713732008",37017456,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Burkitt lymphoma co-occurrent with human immunodeficiency virus infection","713897006",37017595,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Infective arthritis co-occurrent with human immunodeficiency virus infection","713532005",37017284,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Encephalitis caused by human immunodeficiency virus type 1","840498003",3654950,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Human immunodeficiency virus infection with secondary clinical infectious disease","186708007",4092686,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Focal segmental glomerulosclerosis co-occurrent with human immunodeficiency virus infection","713887002",37017586,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection","719522009",36714339,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Progression of Human immunodeficiency virus infection","OMOP5166171",1340516,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-05-06
"Heart disease co-occurrent with human immunodeficiency virus infection","713298006",37017093,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Pneumocystosis with AIDS (acquired immunodeficiency syndrome)","420403001",4226502,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Central nervous system demyelinating disease with AIDS (acquired immunodeficiency syndrome)","420718004",4223276,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Coccidioidomycosis with AIDS (acquired immunodeficiency syndrome)","422337001",4224740,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection","713845004",37017550,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Salivary gland disease with AIDS (acquired immunodeficiency syndrome)","420549007",4226629,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Congenital acquired immune deficiency syndrome","276665006",4171124,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Microsporidiosis associated with acquired immunodeficiency syndrome","421020000",4225193,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus infection with neurological disease","186707002",4087604,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nephrotic syndrome co-occurrent with human immunodeficiency virus infection","713695001",37017424,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection","713300006",37017094,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Human immunodeficiency virus infection","86406008",439727,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Aplastic anemia co-occurrent with human immunodeficiency virus infection","713508003",37019055,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Pediatric human immunodeficiency virus infection","405631006",4236860,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Thrombocytopenia with AIDS (acquired immunodeficiency syndrome)","421766003",4226905,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Skin disorder with AIDS (acquired immunodeficiency syndrome)","421394009",4224566,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Primary human immunodeficiency virus infection","1142045004",606040,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Polyneuropathy co-occurrent with human immunodeficiency virus infection","713489006",37018721,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Viral pneumonia with AIDS (acquired immunodeficiency syndrome)","421508002",4225318,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Sepsis with acquired immunodeficiency syndrome","700053002",44784137,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Human immunodeficiency virus complicating pregnancy childbirth and the puerperium","721166000",36715476,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Progressive multifocal leukoencephalopathy co-occurrent with human immunodeficiency virus infection","713487008",37017246,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Nutritional deficiency with AIDS (acquired immunodeficiency syndrome)","420691000",4227077,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Fatigue with AIDS (acquired immunodeficiency syndrome)","420900006",4221911,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Eruption of skin co-occurrent with human immunodeficiency virus infection","713316008",37017106,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with tuberculosis","735523003",42536592,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Hematopoietic system disease with AIDS (acquired immunodeficiency syndrome)","420384005",4222402,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Myocarditis co-occurrent with human immunodeficiency virus infection","713318009",37017108,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Human immunodeficiency virus infection constitutional disease","186706006",4087603,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Candidiasis of lung with AIDS (acquired immunodeficiency syndrome)","421047005",4222062,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Disorder of eye proper co-occurrent with human immunodeficiency virus infection","713299003",37018711,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection","714464009",37018063,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"AIDS (acquired immunodeficiency syndrome) wasting syndrome","1260096003",37166798,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-12-31
"Renal failure syndrome co-occurrent with human immunodeficiency virus infection","713696000",37017425,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Dementia with AIDS (acquired immunodeficiency syndrome)","421529006",4228133,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with malaria","735528007",42536596,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Candidiasis of esophagus co-occurrent with human immunodeficiency virus infection","713297001",37017092,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Salmonella infection with AIDS (acquired immunodeficiency syndrome)","420764009",4225017,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection","713490002",37017248,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Neuralgia co-occurrent with human immunodeficiency virus infection","713278001",37019034,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Kaposi's sarcoma with AIDS (acquired immunodeficiency syndrome)","420524008",4224096,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Encephalitis caused by human immunodeficiency virus type 2","840442003",3654900,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Reticulosarcoma co-occurrent with human immunodeficiency virus infection","713483007",37017243,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Cardiomyopathy co-occurrent with human immunodeficiency virus infection","713523008",37017276,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection","713543002",37017294,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Myelopathy with AIDS (acquired immunodeficiency syndrome)","420452002",4224078,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Disseminated candidiasis with AIDS (acquired immunodeficiency syndrome)","421077004",4227380,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection","713342008",37019042,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Skin rash with AIDS (acquired immunodeficiency syndrome)","420281004",4220603,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"AIDS","62479008",4267414,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Intestinal malabsorption with AIDS (acquired immunodeficiency syndrome)","420321004",4222383,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Infectious disease with acquired immune deficiency syndrome","445945000",40493262,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-01-31
"Human immunodeficiency virus II infection","79019005",432554,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Presenile dementia co-occurrent with human immunodeficiency virus infection","713488003",37017247,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Infectious mononucleosis caused by human immunodeficiency virus type I","1187001009",37162221,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-11-30
"Infective arthritis with AIDS (acquired immunodeficiency syndrome)","421708000",4228290,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Presenile dementia with AIDS (acquired immunodeficiency syndrome)","421023003",4224240,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus modified skin disease","1142055000",606047,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Failure to thrive in infant with AIDS (acquired immunodeficiency syndrome)","421660003",4228272,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus in mother complicating childbirth","10755671000119100",45757132,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection","733835007",37116831,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Asymptomatic human immunodeficiency virus infection","91947003",4241530,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Human immunodeficiency virus I infection","40780007",4253472,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Disorder of central nervous system co-occurrent with human immunodeficiency virus infection","713571008",37017319,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome","771127006",36674254,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Malaise with AIDS (acquired immunodeficiency syndrome)","420801006",4225027,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis","735521001",42536590,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Infectious mononucleosis caused by human immunodeficiency virus","1187000005",37162220,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-11-30
"Symptomatic human immunodeficiency virus (HIV) I infection","80191000119101",45769864,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Agranulocytosis with AIDS (acquired immunodeficiency syndrome)","421312009",4224553,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Tuberculosis with AIDS (acquired immunodeficiency syndrome)","421571007",4226658,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Hepatomegaly with AIDS (acquired immunodeficiency syndrome)","421230000",4222224,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection","713446007",37017210,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Coccidiosis co-occurrent with human immunodeficiency virus infection","713729005",37017453,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Central nervous disorder with AIDS (acquired immunodeficiency syndrome)","421998001",4226110,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Organic brain syndrome with AIDS (acquired immunodeficiency syndrome)","420774007",4227205,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Subacute adenoviral encephalitis with AIDS (acquired immunodeficiency syndrome)","421415007",4222717,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Neuritis co-occurrent with human immunodeficiency virus infection","713506004",37017262,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Agranulocytosis co-occurrent with human immunodeficiency virus infection","713530002",37017282,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Aseptic meningitis due to human immunodeficiency virus infection","315019000",4201627,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute endocarditis with AIDS (acquired immunodeficiency syndrome)","420395004",4222405,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Vacuolar myelopathy","230202002",4045982,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congenital human immunodeficiency virus positive status syndrome","276666007",4171125,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cholangitis with AIDS (acquired immunodeficiency syndrome)","697965002",44783780,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Chronic hepatitis C co-occurrent with human immunodeficiency virus infection","838377003",3654682,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Acquired immune deficiency syndrome-related nephropathy","236406007",4128060,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Myelitis co-occurrent with human immunodeficiency virus infection","713341001",37017126,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Retinal vascular changes with AIDS (acquired immunodeficiency syndrome)","420308006",4223918,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Asymptomatic human immunodeficiency virus infection in pregnancy","91948008",4239722,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bacterial pneumonia co-occurrent with human immunodeficiency virus infection","713544008",37019058,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Disseminated infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection","713445006",37019052,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Myelitis with AIDS (acquired immunodeficiency syndrome)","421315006",4227974,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Subacute myocarditis with AIDS (acquired immunodeficiency syndrome)","421272004",4224425,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Neuritis with AIDS (acquired immunodeficiency syndrome)","422012004",4227519,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with tuberculosis","735525005",42539031,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection","713718006",37017442,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Parkinsonism due to human immunodeficiency virus infection","722557007",36716524,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Neuralgia with AIDS (acquired immunodeficiency syndrome)","422136003",4228745,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Opportunistic mycosis co-occurrent with human immunodeficiency virus infection","713880000",37017579,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Human immunodeficiency virus leukoencephalopathy","230180003",4047624,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection","713545009",37017295,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Neuropathy caused by human immunodeficiency virus","230598008",4048033,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Enlargement of liver co-occurrent with human immunodeficiency virus infection","713510001",37017265,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Strongyloidiasis with AIDS (acquired immunodeficiency syndrome)","421883002",4223597,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Neutropenia with AIDS (acquired immunodeficiency syndrome)","416729007",4211956,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2005-07-31
"HIV (human immunodeficiency virus) disease resulting in haematological and immunological abnormalities","943041000000105",46284256,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
"Reticulosarcoma with AIDS (acquired immunodeficiency syndrome)","420302007",4226388,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Disorder of spinal cord co-occurrent with human immunodeficiency virus infection","713503007",37017259,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Dermatophytosis co-occurrent with human immunodeficiency virus infection","713734009",37018935,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection","714083007",37018755,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Symptomatic human immunodeficiency virus infection","81000119104",43531586,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Human immunodeficiency virus encephalopathy","397763006",4262297,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Myocarditis with AIDS (acquired immunodeficiency syndrome)","421929001",4227053,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Noninfectious gastroenteritis with AIDS (acquired immunodeficiency syndrome)","421983003",4223738,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection","713730000",37017454,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Acute endocarditis co-occurrent with human immunodeficiency virus infection","713511002",37017266,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Bacterial pneumonia with AIDS (acquired immunodeficiency syndrome)","420544002",4223032,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Low vision with AIDS (acquired immunodeficiency syndrome)","422189002",4228757,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus encephalitis","398329009",4161950,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Candidiasis of mouth co-occurrent with human immunodeficiency virus infection","713497004",37017254,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Subacute endocarditis with AIDS (acquired immunodeficiency syndrome)","420938005",4227350,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Aplastic anemia with AIDS (acquired immunodeficiency syndrome)","421102007",4225810,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Acquired hemolytic anemia co-occurrent with human immunodeficiency virus infection","713533000",37017285,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with malaria","735526006",42536594,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Polyneuropathy with AIDS (acquired immunodeficiency syndrome)","421597001",4226662,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Blindness with AIDS (acquired immunodeficiency syndrome)","421706001",4226790,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Encephalopathy with AIDS (acquired immunodeficiency syndrome)","421827003",4228440,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Pyrexia of unknown origin co-occurrent with human immunodeficiency virus infection","713731001",37017455,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Infectious gastroenteritis with AIDS (acquired immunodeficiency syndrome)","421454008",4225989,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection","713733003",37017457,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Congenital human immunodeficiency virus infection","52079000",4180254,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection","713964006",37017652,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Visual impairment co-occurrent with human immunodeficiency virus infection","713531003",37017283,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Dyspnea with AIDS (acquired immunodeficiency syndrome)","422177004",4228754,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with tuberculosis","735527002",42536595,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Organic brain syndrome co-occurrent with human immunodeficiency virus infection","713491003",37017249,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Disorder of skin co-occurrent with human immunodeficiency virus infection","713340000",37017125,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Dermatomycosis with AIDS (acquired immunodeficiency syndrome)","420877009",4227229,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Splenomegaly co-occurrent with human immunodeficiency virus infection","713275003",37017082,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection","713325002",37017112,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Organic dementia with AIDS (acquired immunodeficiency syndrome)","420614009",4224860,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Acquired immune deficiency syndrome complicating childbirth","10746341000119109",45757102,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Retinopathy with AIDS (acquired immunodeficiency syndrome)","421460008",4228115,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria","735524009",42536593,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome","771126002",36674253,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Respiratory disorder with AIDS (acquired immunodeficiency syndrome)","421874007",4225643,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Radiculitis co-occurrent with human immunodeficiency virus infection","713320007",37018714,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Histoplasmosis with AIDS (acquired immunodeficiency syndrome)","420945005",4225170,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection","733834006",37116830,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Disorder of kidney co-occurrent with human immunodeficiency virus infection","713504001",37017260,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
