"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Heritable pulmonary arterial hypertension due to ALK1 or endoglin mutation","697900005",44783620,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Mild persistent asthma uncontrolled co-occurrent with allergic rhinitis","10676231000119102",46269782,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Bronchiectasis","12295008",256449,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Uncomplicated non-allergic asthma","735589002",42536649,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Chronic suppuration of bronchus","733497009",37116690,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Acute interstitial pneumonia","236302005",4341520,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary capillary hemangiomatosis","233949008",4121621,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infarction of lung due to iatrogenic pulmonary embolism","441746000",40480461,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2009-07-31
"Severe persistent asthma","426656000",4145356,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Interstitial pulmonary fibrosis due to inhalation of drug","1017197007",600563,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Acute exacerbation of intrinsic asthma","708094006",45773005,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hereditary fibrosing poikiloderma, tendon contractures, myopathy, pulmonary fibrosis syndrome","771306007",36675042,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Pulmonary arterial hypertension associated with schistosomiasis","697907008",44783625,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Inhaled steroid-dependent asthma","16055311000119107",761844,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Mild persistent asthma co-occurrent with allergic rhinitis","125011000119100",46270029,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Mononuclear interstitial pneumonia","233623000",4052548,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Oral steroid-dependent asthma","16584951000119101",37109103,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Acute severe exacerbation of mild persistent asthma","707981009",45769352,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Mild persistent asthma","426979002",4143828,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Post-infective bronchiectasis","195985008",4112671,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute exacerbation of moderate persistent allergic asthma","10676271000119104",37159958,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-10-31
"Life threatening acute exacerbation of allergic asthma","1086701000000102",35609846,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-10-01
"Severe pulmonary hypertension","840308008",3654818,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Acute non-infective exacerbation of chronic obstructive pulmonary disease","847091000000104",44807895,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Uncomplicated allergic asthma","735588005",42539549,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Chronic lung disease","413839001",4186898,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2005-01-31
"Moderate asthma","370219009",4155469,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-07-31
"Intermittent asthma","427603009",4141978,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Liver disease due to cystic fibrosis","427022004",4141669,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Platinum asthma","404804003",4232595,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Arthropathy in cystic fibrosis","526071000000104",44802278,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-04-01
"Cylindrical bronchiectasis","83457000",4306635,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nonspecific interstitial pneumonia","129452008",4044215,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary hypertension due to pulmonary veno-occlusive disease","879815008",604306,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Follicular hamartoma with alopecia and cystic fibrosis syndrome","716088000",37396320,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Familial pulmonary capillary hemangiomatosis","234161007",4121809,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"End stage chronic obstructive pulmonary disease","135836000",4046986,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic cavitary pulmonary aspergillosis","1163150009",37160741,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Pulmonary arterial hypertension associated with portal hypertension","445237003",40482858,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-07-31
"Obstructive bronchiectasis","233630006",4050876,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Mucopurulent chronic bronchitis","74417001",257905,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic pneumonia","102361000119104",46269693,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Cystic fibrosis without meconium ileus","81423003",434615,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"16q24.1 microdeletion syndrome","770760006",36674196,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Acute severe exacerbation of moderate persistent allergic asthma","10676431000119103",46273462,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Pulmonary exacerbation cystic fibrosis","13840001000004105",3183290,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Purulent bronchitis","29591002",4105601,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary hypertension due to left-sided valvular heart disease","697927009",44782566,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Moderate persistent allergic asthma","10676391000119108",46269784,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Chronic pulmonary blastomycosis","240747003",4080753,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Weavers' cough","59786004",4245292,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bronchiolitis obliterans syndrome due to and following allogeneic stem cell transplant","1177120001",37161191,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-10-31
"Drug induced pulmonary fibrosis","713244007",37017059,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Allergic asthma","389145006",4191479,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-01-31
"Emphysematous bleb of lung","57686001",259043,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic obstructive pulmonary disease with acute lower respiratory infection","196001008",4110056,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Plastic bronchitis","53926002",4204998,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic pulmonary congestion","63841001",4274468,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Asthma-chronic obstructive pulmonary disease overlap syndrome","10692761000119107",46274062,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Pulmonary hypertension in lymphangioleiomyomatosis","697923008",44783638,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Mixed simple and mucopurulent chronic bronchitis","195953005",4112826,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Persistent pulmonary hypertension of the newborn","233815004",4121462,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary emphysema in alpha-1 PI deficiency","233674008",4050732,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary hypertension due to familial pulmonary capillary hemangiomatosis","879816009",604307,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Eosinophilic bronchitis","866901000000103",44810118,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2013-04-01
"Childhood asthma","233678006",4051466,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Asthma with irreversible airway obstruction","401000119107",43530745,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Severe persistent asthma co-occurrent with allergic rhinitis","124991000119109",46270028,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Lung fibrosis, immunodeficiency, 46,XX gonadal dysgenesis syndrome","721977007",36716112,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Hay fever with asthma","233683003",4123253,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic lung disease due to surfactant disorder","707534000",45768981,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Cystic fibrosis due to heterozygous deltaF508 mutation","1296527009",1245046,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-12-01
"Chronic endogenous lipoid pneumonia","1010670004",605242,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Bronchiolitis obliterans syndrome due to and after lung transplantation","762618008",42538810,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Asthma caused by wood dust","56968009",4211530,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Asthma in pregnancy","72301000119103",42535716,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Acute asthma","281239006",257581,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Exocrine pancreatic manifestation co-occurrent and due to cystic fibrosis","707766007",45769170,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Middle lobe syndrome","28295001",4151351,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diabetes mellitus associated with cystic fibrosis","426705001",4143529,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Pulmonary hypertension due to myeloproliferative disorder","697918008",44783634,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Allergic asthma caused by Dermatophagoides farinae","703954005",45766728,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Pulmonary hypertension due to sleep-disordered breathing","697914005",44783631,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Pulmonary hypertension due to lung disease","OMOP5160883",715989,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-04-08
"Large vessel pulmonary hypertension","233946001",4120093,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bauxite fibrosis of lung","14700006",4032314,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Exacerbation of asthma","OMOP5165910",1340255,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-05-06
"Heritable pulmonary arterial hypertension due to BMPR2 mutation","697899000",44783619,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency","1228876007",37164100,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-05-31
"Pulmonary hypertension in neurofibromatosis","697924002",44783639,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Acute drug-induced interstitial lung disorder","196052005",4110182,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Uncomplicated moderate persistent asthma","707512002",45768964,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Traction bronchiectasis","19325002",4078695,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Occupational asthma","57607007",4212099,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Perinatal jaundice due to cystic fibrosis","206471004",4071743,"Condition","SNOMED","Clinical Finding","S",NA,2099-12-31,2002-01-31
"Mild intermittent asthma","427679007",4146581,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Acute severe exacerbation of mild persistent allergic asthma co-occurrent with allergic rhinitis","10675991000119100",46269777,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Right heart failure due to pulmonary hypertension","426012001",4138307,"Condition","SNOMED","Disorder",NA,"U",2021-07-31,2007-07-31
"Cystic fibrosis with gastritis and megaloblastic anemia syndrome","720401009",36714965,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Interstitial pulmonary fibrosis due to inhalation of substance","1017196003",600562,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Chronic pulmonary fibrosis caused by chemical vapors","846637007",3655115,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Chronic pneumonitis of infancy","708026002",45769386,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Arthropathy associated with cystic fibrosis","698940002",44782927,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Pulmonary hypertension due to chronic obstructive pulmonary disease","697911002",44782563,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Fibrosis of lung","51615001",4197819,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic respiratory distress with surfactant metabolism deficiency","783182004",37204512,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Mild asthma","370218001",4155468,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-07-31
"Acute respiratory distress in newborn with surfactant disorder","707541006",45768986,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Allergic bronchitis","405720007",4233477,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Congenital bronchiectasis","77593006",255059,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Precapillary pulmonary hypertension","697896007",44783617,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Interstitial pneumonia with autoimmune features","870573008",3655969,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Intermittent asthma co-occurrent with allergic rhinitis","125021000119107",46270030,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Intrinsic asthma without status asthmaticus","12428000",252658,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cystic fibrosis of pancreas","235978006",4341770,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diffuse pulmonary calcinosis","302913000",4116317,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Asthma","195967001",317009,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Associated pulmonary arterial hypertension","697902002",44783621,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Chronic pulmonary African histoplasmosis","240742009",4084973,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Sporadic primary pulmonary hypertension","233943009",4124831,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Scar emphysema","233677001",4050734,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Braddock syndrome","720575002",36715093,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Interstitial lung disease due to juvenile polymyositis","866103007",3655634,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Asthmatic pulmonary eosinophilia","233691007",252942,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Exacerbation of pulmonary hypertension","OMOP5166106",1340451,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-05-06
"Chronic asthma with fixed airflow obstruction","866881000000101",44810117,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-04-01
"Intrinsic asthma","266361008",4145497,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary hypertension due to pulmonary capillary hemangiomatosis","879814007",604305,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Congenital nephrotic syndrome, interstitial lung disease, epidermolysis bullosa syndrome","733453005",37116655,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Congenital lobar emphysema","66987001",4281815,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Segmental bullous emphysema","195958001",4110635,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Exacerbation of moderate persistent asthma","707446004",45772937,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Pulmonary hypertension due to post-splenectomy hematological disorder","697919000",44783635,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Cystic fibrosis with meconium ileus","86092005",193174,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Carmustine pulmonary toxicity","5920001000004105",3173010,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Acute severe exacerbation of allergic asthma","782513000",36684328,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Liver enzymes level above reference range due to cystic fibrosis","707734002",45769146,"Measurement","SNOMED","Clinical Finding","S",NA,2099-12-31,2015-01-31
"Exacerbation of severe persistent asthma","707447008",45768912,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Mild bronchopulmonary dysplasia of newborn","1303457006",1245453,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Moderate persistent asthma uncontrolled co-occurrent with allergic rhinitis","10676671000119102",46269789,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Otorhinolaryngological manifestation co-occurrent and due to cystic fibrosis","707542004",45768987,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Toxic emphysema","233675009",4050733,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Interstitial lung disease due to granulomatous disease","737182002",42539687,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Liver cirrhosis due to classical cystic fibrosis","1010616001",605193,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Cheese-makers' asthma","404806001",4225553,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Subclinical cystic fibrosis","762271004",42538543,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Interstitial pneumonia","64667001",4273378,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Eosinophilic bronchitis","451981000124108",765431,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-03-01
"Emphysema of left lung","1010333003",605066,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Chronic asthmatic bronchitis","195949008",256448,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Moderate chronic obstructive pulmonary disease","313297008",4193588,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Fetid chronic bronchitis","84409004",4309350,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Printers' asthma","18041002",4080516,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary congestion and hypostasis","196115007",438791,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Progressive pulmonary hypertension","10964002",4033160,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hemolytic anemia with emphysema AND cutis laxa","60805002",4246105,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Small vessel pulmonary hypertension","233942004",4121619,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Primary atypical interstitial pneumonia","35037009",4148529,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Protracted bronchitis caused by bacterium","735465007",42536541,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Idiopathic pulmonary hemosiderosis","40527005",438782,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malarial shock lung","240629003",4084955,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Moderate bronchopulmonary dysplasia of newborn","1303458001",1245454,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Pulmonary hypertension due to lung disease and/or hypoxia","697910001",44783628,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Pulmonary hypertension due to pulmonary disease with mixed restrictive and obstructive pattern","697913004",44783630,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Chronic pulmonary fibrosis caused by chemical fumes","196028003",4112681,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary hypertension due to hypoxia","OMOP5160884",715990,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-04-08
"Facultative pulmonary hypertension with shunt at atrial level","276794009",4081040,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary hypertensive venous disease","5499009",4207534,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Interstitial lung disease due to systemic disease","737181009",42537657,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Panacinar emphysema","4981000",4177944,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Moderate acute exacerbation of asthma","734905008",42536208,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Simple chronic bronchitis","61937009",261889,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary fibrosis due to and following radiotherapy","405570007",4236725,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Exacerbation of chronic bronchiolitis","26070001000004103",3187037,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Cirrhosis associated with cystic fibrosis","776981000000103",44805713,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-04-01
"Chronic bronchiolitis","737180005",42539089,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Life threatening acute exacerbation of intrinsic asthma","1086711000000100",35609847,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-10-01
"Respiratory bronchiolitis associated interstitial lung disease","129451001",4045227,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic obstructive asthma co-occurrent with acute exacerbation of asthma","10692721000119102",46269802,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Perinatal pulmonary fibroplasia","361194002",4263343,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Perialveolar fibrosis of lung","50196008",4173590,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Post-inflammatory pulmonary fibrosis","266368002",253797,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome","776416004",36679002,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Confluent fibrosis of lung","30042003",4146744,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary veno-occlusive disease","89420002",4232485,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Catarrhal bronchitis","89549007",4232302,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary arterial hypertension induced by toxin","697901009",44782561,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Pulmonary hypertension due to left heart disease","472790001",43020910,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Seasonal asthma","445427006",40483397,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-07-31
"Cystic-bullous disease of the lung","2912004",4104506,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute infective exacerbation of chronic obstructive pulmonary disease","285381006",4115044,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute exacerbation of chronic bronchitis","425748003",4137525,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Subacute bronchitis","36426008",4270139,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic obliterative bronchiolitis caused by chemical fumes","840350008",3654836,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Saccular bronchiectasis","52500008",4203619,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
