"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Bilateral atherosclerosis of lower limbs with gangrene","15649941000119102",35615028,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Common femoral artery stenosis","312829002",4208072,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Lower limb ischemia","233961000",4119612,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atherosclerosis of aortoiliac bypass graft","8001000119106",43022064,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Upper limb artery stenosis","405588004",4231826,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Peripheral angiopathy due to type 1 diabetes mellitus","31211000119101",36713094,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Congenital stenosis of left renal artery","15966381000119107",761741,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Atherosclerotic renal artery stenosis","302910002",4119141,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gangrene of right lower limb co-occurrent and due to atherosclerosis of bypass graft","16065251000119109",761854,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Atherosclerosis of bypass graft of left upper limb","16019351000119102",609013,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Arteriosclerosis of artery of lower extremity","789703007",37312134,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Claudication of right upper limb co-occurrent and due to atherosclerosis","16013871000119104",765301,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-03-01
"Acute mesenteric arterial occlusion","243286001",4348319,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atherosclerosis of autologous bypass graft of lower limb","709587006",46271462,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Thrombosis of stent of renal artery","840961000000108",44813802,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Stenosis of left renal artery","15710241000119103",761428,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-09-01
"Stenosis of artery of right upper limb","16004911000119101",761804,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Ischemia of bilateral upper limbs","15712601000119103",761466,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-09-01
"Atherosclerosis of bypass graft of right lower limb with intermittent claudication","16013711000119104",761826,"Condition","SNOMED","Clinical Finding","S",NA,2099-12-31,2017-09-01
"Atherosclerotic peripheral vascular disease with gangrene","8060001000004101",3173780,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Thrombosis of bilateral popliteal arteries","16012871000119107",761824,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Trash foot","307406004",4146012,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atherosclerosis of nonautologous biological bypass graft of left lower limb","15710361000119108",761429,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-03-01
"Atherosclerosis of artery of bilateral upper limbs","15648641000119100",761206,"Condition","SNOMED","Disorder",NA,"U",2023-09-01,2017-09-01
"Atherosclerosis of bypass graft of left lower limb with gangrene","16064811000119108",761853,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Superficial femoral artery stenosis","233969003",4120098,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral atherosclerosis of nonautologous biological bypass graft of lower limbs","15710321000119103",603303,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Atherosclerosis of bilateral renal arteries","15648771000119103",36712955,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Atherosclerosis of bypass graft of right upper limb","16019431000119102",609015,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Critical upper limb ischemia","233960004",4124838,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ischemia of left lower extremity","15712481000119108",761463,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-09-01
"Atherosclerosis of right iliac artery","16019511000119108",36713015,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Bilateral thrombosis of femoral arteries","16013191000119107",609008,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Renal artery occlusion","236488005",4030663,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Thrombosis of left iliac artery","15972461000119101",35615061,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Occlusion of radial artery","842041000000107",44813823,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Critical lower limb ischemia","233962007",4124839,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atherosclerosis of left renal artery","15648821000119105",35615021,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Atherosclerosis of autologous vein bypass graft of right upper limb","16019031000119105",609011,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Ischemic foot","301755001",4199887,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congenital stenosis of right renal artery","15966341000119102",761740,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Thrombosis of right popliteal artery","16012951000119106",35615096,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Common femoral artery thrombosis","297149007",4175569,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Occlusion of ulnar artery","842081000000104",44808746,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Atherosclerosis of autologous vein bypass graft of left upper limb","16018991000119103",609010,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Thrombosis of iliac artery","82453008",444264,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Thrombosis of bilateral iliac arteries","15972541000119104",35615063,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Poorly controlled type I diabetes with circulatory disorder","10100001000004109",3198350,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Superficial femoral artery thrombosis","297155002",4179910,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atherosclerosis of artery of right upper limb","15648601000119102",35615018,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Occlusion of femoropopliteal bypass graft","306848006",4137550,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Poorly controlled type II diabetes with circulatory disease","10140001000004100",3192767,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Occlusion of femorofemoral crossover bypass graft","306849003",4137551,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peripheral circulatory disorder due to type 2 diabetes mellitus","422166005",443729,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Stenosis of artery of left upper limb","16004991000119105",761805,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Thrombosis of left ulnar artery","16007911000119106",761813,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Thrombosis of artery of bilateral lower limbs","16012751000119108",761823,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-09-01
"Atherosclerosis of nonautologous biological bypass graft of right lower limb","15710481000119107",761431,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-03-01
"Traumatic aortic disruption","32220001000004108",3181089,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Common femoral artery occlusion","312828005",4195973,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congenital renal artery stenosis","271432005",4153293,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Common iliac artery stenosis","233967001",4121625,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Femoral artery occlusion","314188009",4193056,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Atherosclerosis of autologous bypass graft of right lower limb","15710281000119108",765226,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-03-01
"Thrombosis of left femoral artery","16012991000119101",35615097,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Thrombosis of right common femoral artery","16013111000119103",35615099,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Atherosclerosis of nonautologous bypass graft of limb","442735001",40484912,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2009-07-31
"Atherosclerosis of arteries of right lower limb","12237151000119108",760871,"Condition","SNOMED","Disorder",NA,"U",2023-03-01,2015-09-01
