"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Peptic ulcer without hemorrhage, without perforation AND without obstruction","38365000",201069,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer with hemorrhage and with perforation but without obstruction","66673003",441328,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute duodenal ulcer without hemorrhage AND without perforation","32490005",4138962,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcer of stomach due to eosinophilic gastritis","724520002",37110307,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Bleeding stress ulcer of stomach","308882008",4205670,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Recurrent duodenal ulcer","196671008",4024842,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bacterial ulcer of esophagus","235610009",4340115,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcerative gastrointestinal mucositis","14511000119108",45757462,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Gastric ulcer without hemorrhage AND without perforation","73481001",4248429,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Anastomotic ulcer of stomach caused by Helicobacter pylori","724522005",37110308,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Anastomotic ulcer of stomach caused by drug","724523000",37110309,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Acute peptic ulcer with obstruction","196687006",4024846,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with perforation but without obstruction","80953005",23247,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer without hemorrhage AND without perforation but with obstruction","18169007",435305,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with perforation AND obstruction","57871005",30442,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic duodenal ulcer without hemorrhage AND without perforation but with obstruction","28082003",443770,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer with hemorrhage AND with perforation but without obstruction","47064007",27026,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric erosion","235651006",4341234,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with hemorrhage but without obstruction","70418001",193795,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with hemorrhage","49232000",4174044,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute duodenal ulcer","196652006",4057053,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcer of esophagus due to allergic disorder","737189006",42537661,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Chronic gastric ulcer with obstruction","196639001",4055895,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer with perforation but without obstruction","11818002",4038489,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic duodenal ulcer with hemorrhage","89469000",4232181,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with perforation but without obstruction","90628007",194680,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Curling's ulcer of stomach","781203005",36683388,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Gastric ulcer with perforation but without obstruction","84038009",4223226,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with hemorrhage","89748001",4231580,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcer of stomach due to lymphocytic gastritis","724521003",37119136,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Multiple gastric ulcers","313425006",4197598,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Combined gastric AND duodenal ulcer","79806007",4197099,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer","128287004",4134146,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Tremor, nystagmus, duodenal ulcer syndrome","782935003",37203820,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Acute ulcerative gastroenteritis complicating pneumonia","109814008",4001167,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with hemorrhage AND perforation","61300005",4247008,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer with perforation","9829001",4321586,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer with hemorrhage","63954007",4274491,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic duodenal ulcer with obstruction","196666001",436453,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with perforation","88968005",4229614,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic non-specific multiple ulcers of small intestine","722848005",36716693,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Cushing ulcer of stomach","738791006",42538071,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Acute erosive gastritis","444926003",40481540,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-07-31
"Acute gastric mucosal erosion","18665000",4087594,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Familial duodenal ulcer associated with rapid gastric emptying","16516008",4040644,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with perforation AND obstruction","43694004",200137,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer without hemorrhage AND without perforation but with obstruction","54157007",200771,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Idiopathic diffuse ulcerative nongranulomatous enteritis of intestine","359656003",4231748,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer with hemorrhage but without obstruction","59515005",438468,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastrojejunal ulcer without hemorrhage AND without perforation","4269005",4177387,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer with obstruction","849621000000100",44808503,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Acute gastric ulcer with perforation","19850005",4057953,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer with obstruction","849591000000103",44808499,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Acute peptic ulcer without hemorrhage AND without perforation but with obstruction","58085004",195584,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer of newborn","276525003",4172869,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulceration of intestine","85942002",195002,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Healed gastric ulcer leaving a scar","196775009",4057076,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with perforation","88169003",4338225,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute duodenal ulcer with hemorrhage AND perforation","86895006",4336230,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Helicobacter-associated pyloric ulcer","89662003",4232767,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer caused by drug","713638002",37017373,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Acute peptic ulcer with hemorrhage AND obstruction","43406003",23237,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer with hemorrhage","57246001",4211001,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer with hemorrhage AND perforation","64094003",4273874,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Exacerbation of peptic ulcer","865912001",3655488,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Acute drug-induced ulcer of stomach","235648004",4341233,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer caused by bacterium","723884008",37117176,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Acute duodenal ulcer with hemorrhage, with perforation AND with obstruction","41986000",437021,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with hemorrhage AND with perforation but without obstruction","90489006",4235740,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastro-esophageal reflux disease with ulceration","245754007",4076267,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer with hemorrhage and with obstruction","85859006",201885,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer without hemorrhage, without perforation AND without obstruction","34580000",438469,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer without hemorrhage AND without perforation but with obstruction","60531007",195583,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with hemorrhage","64121000",4271696,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infection causing ulcer of stomach","762274007",42538546,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Duodenal ulcer with hemorrhage AND perforation","23812009",4031954,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Familial hypergastrinemic duodenal ulcer","6761005",4194177,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with hemorrhage, with perforation AND with obstruction","12355008",4049270,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer induced by platelet aggregation inhibitor","840592004",3655004,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Acute gastric ulcer with obstruction","196632005",4025501,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer","16121001",4059178,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Erosion of stomach with hemorrhage","307233002",4143871,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer without hemorrhage AND without perforation","5492000",4204555,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastroesophageal erosion","301007008",4102254,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic duodenal ulcer with hemorrhage AND with perforation but without obstruction","81142005",438796,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer without hemorrhage, without perforation AND without obstruction","3023008",198187,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer without hemorrhage AND without perforation but with obstruction","47152002",438188,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer caused by chemical","723105009",36716880,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Acute gastric ulcer with hemorrhage AND with perforation but without obstruction","17067009",199855,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer with hemorrhage AND obstruction","42698006",4175673,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with perforation AND obstruction","48336009",4174823,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Postpyloric ulcer","78054007",4299937,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cushing ulcer","23649000",4126437,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with obstruction","196694009",4024849,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction","35517004",439858,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastrojejunal ulcer with perforation AND with obstruction","10897002",444102,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer with hemorrhage but without obstruction","22157005",31335,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer with perforation AND obstruction","72219001",435846,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric erosion associated with drug ingestion","111350000",4006992,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Giant duodenal ulcer","68834009",4285720,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer caused by non-steroidal anti-inflammatory drug","722200003",36716253,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Gastric ulcer without hemorrhage, without perforation AND without obstruction","59913009",195851,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute duodenal ulcer with hemorrhage AND with perforation but without obstruction","51847008",435855,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with hemorrhage AND obstruction","18367003",4084844,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Classical histoplasmosis intestinal ulceration","240736005",4081259,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer with hemorrhage and perforation","62366003",4266523,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer with hemorrhage","15902003",4049466,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer without hemorrhage AND without perforation but with obstruction","10389003",432951,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Esophagogastric ulcer","10699001",4027942,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute duodenal ulcer with perforation","61347001",4265479,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic drug-induced ulcer of stomach","235650007",4342642,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer without hemorrhage, without perforation AND without obstruction","54053008",199062,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer caused by alcohol","723103002",36716878,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Chronic gastrojejunal ulcer with obstruction","196719008",4024986,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
